,Home_1_x,Home_1_y,Home_2_x,Home_2_y,Home_3_x,Home_3_y,Home_4_x,Home_4_y,Home_5_x,Home_5_y,Home_6_x,Home_6_y,Home_7_x,Home_7_y,Home_8_x,Home_8_y,Home_9_x,Home_9_y,Home_10_x,Home_10_y,Home_11_x,Home_11_y,Home_12_x,Home_12_y,Home_13_x,Home_13_y,Home_14_x,Home_14_y,Home_15_x,Home_15_y,Home_16_x,Home_16_y,Home_17_x,Home_17_y,Home_18_x,Home_18_y,ball_x,ball_y,ball_z,halfIndex,matchId,matchName,Period,Time [s],TimeStamp,ball_jerseyPossession,index,Home_1_vx,Home_1_vy,Home_1_speed,Home_10_vx,Home_10_vy,Home_10_speed,Home_11_vx,Home_11_vy,Home_11_speed,Home_12_vx,Home_12_vy,Home_12_speed,Home_13_vx,Home_13_vy,Home_13_speed,Home_14_vx,Home_14_vy,Home_14_speed,Home_15_vx,Home_15_vy,Home_15_speed,Home_16_vx,Home_16_vy,Home_16_speed,Home_17_vx,Home_17_vy,Home_17_speed,Home_18_vx,Home_18_vy,Home_18_speed,Home_2_vx,Home_2_vy,Home_2_speed,Home_3_vx,Home_3_vy,Home_3_speed,Home_4_vx,Home_4_vy,Home_4_speed,Home_5_vx,Home_5_vy,Home_5_speed,Home_6_vx,Home_6_vy,Home_6_speed,Home_7_vx,Home_7_vy,Home_7_speed,Home_8_vx,Home_8_vy,Home_8_speed,Home_9_vx,Home_9_vy,Home_9_speed
44963,40.78,0.7,2.6,25.61,13.36,-7.72,13.91,15.89,-10.87,-32.07,-6.49,18.0,-20.85,-6.19,-2.31,7.54,-20.98,3.11,-16.64,-18.38,-14.26,32.59,,,,,,,,,,,,,,,2.1614509662159023,25.776024362656095,0.0,44963,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1798.989,2019-07-22 17:30:58.832,24.0,44963,0.07142857142862216,1.4642857142858277,1.4660268394125293,1.2500000000001266,0.392857142857295,1.3102811662747478,1.607142857143098,1.9999999999999993,2.565717865094695,,,,,,,,,,,,,,,,,,,,,,0.35714285714297916,-1.7499999999999742,1.786071392864283,-1.535714285714463,0.2142857142859077,1.550592381863946,2.4285714285716056,1.607142857142895,2.9121928759853386,1.142857142857371,1.2857142857142347,1.7202277969704414,2.607142857142996,1.535714285714463,3.025824225710943,1.2142857142860057,-0.17857142857138728,1.2273457341031098,-1.6785714285713316,2.2857142857145356,2.835858218729475,0.46428571428572685,1.3928571428571916,1.4682003422210834
44964,40.78,0.76,2.62,25.55,13.29,-7.71,14.0,15.95,-10.83,-32.02,-6.39,18.07,-20.8,-6.19,-2.38,7.64,-20.96,3.17,-16.59,-18.36,-14.19,32.66,,,,,,,,,,,,,,,2.173555113017926,25.71286028323318,0.0,44964,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.029,2019-07-22 17:30:58.872,24.0,44964,0.07142857142862216,1.4642857142858279,1.4660268394125298,1.250000000000114,0.4285714285716188,1.3214285714287408,1.6428571428574152,1.928571428571352,2.533449692995575,,,,,,,,,,,,,,,,,,,,,,0.4285714285716156,-1.607142857142692,1.663304431742034,-1.535714285714463,0.1785714285715903,1.5460614872797207,2.392857142857288,1.499999999999949,2.8241397462099838,1.1071428571430535,1.285714285714222,1.696710502888609,2.607142857142993,1.535714285714463,3.0258242257109407,1.2142857142860057,-0.2142857142857047,1.233048321545433,-1.6071428571426951,2.357142857143174,2.8528986333632447,0.5357142857143617,1.3214285714285554,1.4258903412626658
44965,40.78,0.82,2.64,25.49,13.23,-7.7,14.1,16.0,-10.78,-31.97,-6.28,18.13,-20.75,-6.2,-2.43,7.73,-20.94,3.22,-16.54,-18.34,-14.13,32.74,,,,,,,,,,,,,,,2.186061675111695,25.64906859495251,0.0,44965,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.069,2019-07-22 17:30:58.912,24.0,44965,0.07142857142862216,1.4285714285717126,1.4303560281789138,1.250000000000114,0.46428571428572685,1.3334396216140019,1.6785714285715359,1.8571428571431357,2.5033141298395725,,,,,,,,,,,,,,,,,,,,,,0.4999999999998461,-1.4642857142862342,1.5472985016029044,-1.535714285714463,0.21428571428570786,1.5505923818639182,2.321428571429053,1.4285714285717075,2.725774557585154,1.1428571428571679,1.2500000000001266,1.6937008144828782,2.5714285714288785,1.535714285714463,2.995106553247855,1.250000000000114,-0.17857142857159028,1.262690680690399,-1.5000000000003486,2.3928571428572853,2.824139746210194,0.5357142857143617,1.2857142857144392,1.3928571428573138
44966,40.79,0.87,2.66,25.43,13.17,-7.69,14.19,16.06,-10.74,-31.92,-6.18,18.19,-20.7,-6.21,-2.49,7.83,-20.92,3.27,-16.49,-18.32,-14.06,32.81,,,,,,,,,,,,,,,2.146564632403276,25.47068286204943,0.0,44966,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.109,2019-07-22 17:30:58.952,24.0,44966,0.03571428571431108,1.3928571428573944,1.3933149430810492,1.2500000000001266,0.46428571428572685,1.3334396216140136,1.6428571428572183,1.8214285714288247,2.4528721190992067,,,,,,,,,,,,,,,,,,,,,,0.5714285714284825,-1.3214285714289644,1.4396888836250663,-1.535714285714463,0.2142857142857079,1.5505923818639182,2.2857142857147354,1.3214285714287615,2.6402013683256587,1.1071428571428505,1.2142857142857901,1.6432452957611001,2.607142857143196,1.535714285714463,3.0258242257111156,1.250000000000114,-0.17857142857159347,1.2626906806903995,-1.3928571428573933,2.4285714285716087,2.799644656752568,0.5714285714286855,1.250000000000122,1.3744201003497196
44967,40.79,0.93,2.69,25.39,13.11,-7.69,14.28,16.1,-10.7,-31.87,-6.08,18.25,-20.65,-6.22,-2.54,7.93,-20.89,3.31,-16.44,-18.3,-13.99,32.88,,,,,,,,,,,,,,,2.0528285839647467,25.153496002207874,0.0,44967,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.149,2019-07-22 17:30:58.992,24.0,44967,0.03571428571431108,1.3571428571430766,1.3576127006250924,1.2142857142858028,0.5357142857143617,1.3272074411474006,1.6785714285715359,1.785714285714488,2.4507912091856157,,,,,,,,,,,,,,,,,,,,,,0.6785714285714363,-1.1785714285716822,1.3599594831902073,-1.5357142857144628,0.2142857142857047,1.5505923818639176,2.2142857142861008,1.178571428571479,2.508404241093633,1.0714285714285268,1.2142857142858028,1.6193977212506987,2.5714285714288816,1.535714285714463,2.9951065532478576,1.2500000000001266,-0.17857142857159028,1.2626906806904117,-1.2500000000001217,2.4642857142859262,2.7631873048409155,0.5714285714286855,1.1785714285714854,1.3097943443495472
44968,40.79,0.98,2.72,25.35,13.05,-7.68,14.36,16.15,-10.65,-31.82,-5.98,18.31,-20.6,-6.22,-2.59,8.03,-20.87,3.36,-16.39,-18.28,-13.92,32.95,,,,,,,,,,,,,,,1.9159949694588505,24.68492244684363,0.0,44968,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.189,2019-07-22 17:30:59.032,24.0,44968,0.03571428571431108,1.2857142857144401,1.286210221812234,1.2142857142858028,0.5357142857143617,1.3272074411474006,1.6428571428572123,1.8214285714288247,2.4528721190992027,,,,,,,,,,,,,,,,,,,,,,0.7857142857143903,-1.0357142857144124,1.3000196230859709,-1.5000000000001457,0.2142857142857047,1.515228816828459,2.178571428571783,1.1071428571428568,2.4437550563654593,1.071428571428533,1.1785714285714919,1.5927930800698609,2.5714285714288785,1.5000000000001392,2.976952283453865,1.2142857142858028,-0.1785714285715903,1.2273457341029386,-1.107142857142849,2.4285714285716087,2.669030627362072,0.6071428571430093,1.107142857142849,1.2626906806903295
44969,40.79,1.03,2.75,25.31,12.99,-7.67,14.45,16.19,-10.61,-31.78,-5.87,18.37,-20.55,-6.23,-2.63,8.13,-20.84,3.4,-16.34,-18.26,-13.86,33.02,,,,,,,,,,,,,,,1.8974229855388884,24.51711003429301,0.0,44969,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.229,2019-07-22 17:30:59.072,24.0,44969,0.03571428571431108,1.2500000000001215,1.2505101000009504,1.2142857142858028,0.5714285714286855,1.3420210162898385,1.6428571428572183,1.785714285714488,2.4264696787806326,,,,,,,,,,,,,,,,,,,,,,0.8571428571430266,-0.9285714285714537,1.2637004294968572,-1.5000000000001457,0.21428571428570786,1.5152288168284593,2.107142857143148,1.0357142857142092,2.3479257019850275,1.0357142857142092,1.107142857142844,1.51607037691359,2.5714285714288816,1.5000000000001519,2.976952283453874,1.2142857142858028,-0.14285714285727286,1.222660197758938,-1.0357142857142125,2.464285714285923,2.673089628737911,0.6071428571430093,1.07142857142853,1.231495689254801
44970,40.79,1.08,2.79,25.28,12.93,-7.66,14.53,16.22,-10.57,-31.73,-5.77,18.43,-20.5,-6.24,-2.66,8.23,-20.82,3.44,-16.3,-18.23,-13.79,33.09,,,,,,,,,,,,,,,1.6312944150802053,23.687968235478102,0.0,44970,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.269,2019-07-22 17:30:59.112,24.0,44970,0.0,1.2142857142858032,1.2142857142858032,1.2142857142858028,0.6071428571430093,1.3576127006250196,1.6428571428572185,1.7857142857144885,2.4264696787806335,,,,,,,,,,,,,,,,,,,,,,0.9642857142859821,-0.785714285714184,1.243862483376429,-1.5000000000001457,0.21428571428570786,1.5152288168284593,2.071428571428831,0.9642857142855744,2.284877078817792,1.0357142857142156,1.071428571428533,1.4901890032159997,2.5714285714288785,1.464285714285828,2.9591176980685177,1.2142857142858028,-0.14285714285727286,1.222660197758938,-0.8571428571426205,2.4285714285716056,2.575393768188652,0.6071428571430093,0.9999999999998936,1.169881382439931
44971,40.79,1.12,2.84,25.26,12.87,-7.65,14.61,16.26,-10.53,-31.69,-5.67,18.49,-20.46,-6.24,-2.69,8.32,-20.79,3.48,-16.25,-18.21,-13.73,33.17,,,,,,,,,,,,,,,1.3715697234145665,22.89806405025793,0.0,44971,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.309,2019-07-22 17:30:59.152,24.0,44971,0.0,1.1071428571422395,1.1071428571422395,1.2142857142847876,0.6428571428567114,1.373956004404075,1.607142857141683,1.785714285713067,2.4024328655471856,,,,,,,,,,,,,,,,,,,,,,1.0357142857136035,-0.7142857142851432,1.2581367824140097,-1.4999999999989273,0.21428571428570786,1.5152288168272532,2.03571428571289,0.9285714285706417,2.2374935868094155,0.9999999999992828,0.9999999999992892,1.4142135623720853,2.607142857140966,1.4285714285704894,2.9728791102345697,1.178571428570667,-0.10714285714295545,1.1834315375550284,-0.7499999999992608,2.392857142855461,2.5076413830755966,0.6071428571424002,0.9999999999990816,1.1698813824389207
44972,40.79,1.17,2.88,25.23,12.81,-7.64,14.69,16.29,-10.49,-31.66,-5.56,18.55,-20.41,-6.24,-2.72,8.42,-20.77,3.52,-16.2,-18.18,-13.67,33.24,,,,,,,,,,,,,,,1.118383637486538,22.119110313816734,0.0,44972,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.349,2019-07-22 17:30:59.192,24.0,44972,0.0,1.0714285714289369,1.0714285714289369,1.2142857142858028,0.678571428571441,1.3910244352965437,1.5714285714287803,1.7857142857144885,2.3786894007641064,,,,,,,,,,,,,,,,,,,,,,1.1428571428571663,-0.6428571428573203,1.3112542679062373,-1.5357142857144694,0.2142857142859077,1.5505923818639522,2.0357142857145134,0.8571428571430346,2.208806585152597,0.9642857142859804,0.9285714285716694,1.3386903438568811,2.6428571428573138,1.3571428571430852,2.970947763298174,1.1785714285716948,-0.10714285714295545,1.183431537556052,-0.5714285714286855,2.357142857143174,2.425418120907427,0.6071428571428062,0.964285714285779,1.1395040095388718
44973,40.79,1.21,2.93,25.21,12.75,-7.63,14.77,16.33,-10.45,-31.62,-5.46,18.6,-20.36,-6.25,-2.73,8.51,-20.75,3.55,-16.15,-18.15,-13.6,33.31,,,,,,,,,,,,,,,1.0153300077102685,21.73026016511648,0.0,44973,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.389,2019-07-22 17:30:59.232,24.0,44973,-0.03571428571431108,1.0000000000003002,1.0006375518661508,1.2142857142858028,0.7500000000000759,1.4272315144778356,1.5714285714287803,1.7500000000001519,2.351996546575532,,,,,,,,,,,,,,,,,,,,,,1.2142857142858028,-0.5714285714286855,1.3420210162898385,-1.5357142857144628,0.1785714285715903,1.5460614872797205,1.964285714285879,0.8214285714287108,2.1291226515414743,0.9285714285716631,0.8928571428573456,1.2881920569196978,2.607142857142996,1.2857142857144377,2.906932249303711,1.1785714285716948,-0.07142857142863485,1.1807339467728795,-0.42857142857141256,2.32142857142885,2.3606575528089486,0.5714285714284825,0.9285714285714616,1.0903098230338206
44974,40.79,1.24,2.98,25.19,12.69,-7.63,14.85,16.36,-10.42,-31.59,-5.35,18.65,-20.32,-6.25,-2.75,8.6,-20.72,3.59,-16.1,-18.12,-13.54,33.38,,,,,,,,,,,,,,,0.9122763779339991,21.341410016416226,0.0,44974,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.429,2019-07-22 17:30:59.272,24.0,44974,-0.03571428571431108,0.8911149825786371,0.8918303775832085,1.245644599303355,0.747386759582013,1.4526587473223427,1.5304878048783372,1.7439024390246716,2.3202561577803236,,,,,,,,,,,,,,,,,,,,,,1.2456445993033503,-0.4991289198606965,1.341924046440375,-1.5304878048783372,0.17770034843223603,1.540769396994323,1.9573170731710445,0.8188153310106481,2.1216853374675853,0.8554006968643197,0.7839721254356784,1.1603114433875497,2.6332752613244135,1.1759581881534287,2.883923761507619,1.1393728222999537,-0.03571428571431742,1.1399324271200666,-0.32142857142845715,2.277874564460344,2.3004410137940816,0.6045296167247433,0.9250871080140444,1.1050982829192855
44975,40.79,1.28,3.04,25.17,12.62,-7.62,14.93,16.39,-10.38,-31.56,-5.24,18.69,-20.27,-6.25,-2.75,8.69,-20.7,3.63,-16.05,-18.09,-13.48,33.45,,,,,,,,,,,,,,,0.8092227481577297,20.952559867715976,0.0,44975,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.469,2019-07-22 17:30:59.312,24.0,44975,-0.03571428571431108,0.8554006968643189,0.8561459352236894,1.2456445993033487,0.8188153310106479,1.490667304958312,1.5304878048783372,1.6724738675960498,2.267060157709319,,,,,,,,,,,,,,,,,,,,,,1.2456445993033505,-0.4634146341463854,1.3290536448596169,-1.5662020905926548,0.14198606271791858,1.572624885528313,1.921602787456727,0.7831010452963243,2.0750432573577013,0.819686411149996,0.7125435540070564,1.0860958194289154,2.6332752613244166,1.033101045296159,2.82868103039123,1.1750871080142777,-0.03571428571431742,1.175629712803076,-0.17857142857118585,2.27787456446035,2.2848632971180978,0.5688153310104195,0.9250871080140444,1.0859728533468418
44976,40.78,1.31,3.09,25.15,12.56,-7.62,15.0,16.42,-10.35,-31.53,-5.14,18.73,-20.22,-6.25,-2.75,8.78,-20.68,3.66,-16.0,-18.05,-13.42,33.51,,,,,,,,,,,,,,,0.7061691183814602,20.563709719015726,0.0,44976,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.509,2019-07-22 17:30:59.352,24.0,44976,-0.07142857142841916,0.7482578397209582,0.7516593879678348,1.2813588850164481,0.8188153310100387,1.5206377407218572,1.530487804877119,1.601045296166387,2.21489028199008,,,,,,,,,,,,,,,,,,,,,,1.2813588850166542,-0.3919860627175349,1.3399752481206204,-1.5662020905914429,0.106271777003598,1.5698033886957017,1.8858885017409883,0.7473867595816073,2.0285863080965436,0.712543554006847,0.6411149825782058,0.9585127736462158,2.63327526132218,0.8902439024384706,2.77968933654829,1.1750871080132625,-2.0301221021717144e-13,1.1750871080132625,-0.03571428571411442,2.2421602787442056,2.24244469848921,0.5688153310100135,0.8893728222991164,1.0557153488683997
44977,40.78,1.33,3.14,25.14,12.5,-7.61,15.08,16.45,-10.33,-31.51,-5.03,18.76,-20.18,-6.25,-2.75,8.87,-20.65,3.7,-15.95,-18.02,-13.36,33.58,,,,,,,,,,,,,,,0.48525555576904794,19.73395196383517,0.0,44977,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.55,2019-07-22 17:30:59.393,,44977,-0.07142857142841916,0.6411149825780036,0.6450817480771709,1.2813588850164481,0.8545296167243498,1.540162802456175,1.4947735191628018,1.529616724737765,2.1387087689042272,,,,,,,,,,,,,,,,,,,,,,1.2456445993023335,-0.35627177700322377,1.295592546621084,-1.5662020905914362,0.07055749128928057,1.5677905944832116,1.8501742160266645,0.6759581881529724,1.9697878316663782,0.6411149825782058,0.5339721254352598,0.8343588266615881,2.668989547036501,0.7473867595811883,2.7716587399222465,1.17508710801325,0.03571428571411441,1.1756297128020423,0.07142857142883945,2.206445993029888,2.207601857440334,0.5688153310100135,0.9250871080134353,1.0859728533461104
44978,40.78,1.36,3.19,25.13,12.43,-7.61,15.15,16.48,-10.3,-31.49,-4.93,18.78,-20.13,-6.25,-2.74,8.96,-20.63,3.74,-15.9,-17.98,-13.3,33.64,,,,,,,,,,,,,,,0.26434199315663565,18.90419420865462,0.0,44978,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.59,2019-07-22 17:30:59.433,,44978,-0.1071428571427556,0.6054006968642943,0.6148085845208133,1.2813588850174695,0.8902439024392826,1.5602611313634445,1.4947735191640197,1.4224738675962274,2.0634388233209524,,,,,,,,,,,,,,,,,,,,,,1.2099303135890314,-0.32055749128930605,1.2516742663182563,-1.5662020905926546,0.07055749128928057,1.5677905944844288,1.778745644599654,0.6402439024392577,1.8904624626775555,0.5696864111501799,0.4625435540072213,0.7338181971052524,2.633275261324413,0.5688153310106225,2.694009926243012,1.2108013937283857,0.03571428571411441,1.2113280006912541,0.2142857142857063,2.206445993031715,2.2168270765922737,0.5331010452962988,0.9250871080142475,1.0676998088930103
44979,40.77,1.38,3.24,25.12,12.37,-7.61,15.22,16.5,-10.29,-31.48,-4.82,18.8,-20.08,-6.24,-2.73,9.05,-20.61,3.77,-15.84,-17.95,-13.24,33.69,,,,,,,,,,,,,,,0.043428430544223406,18.074436453474064,0.0,44979,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.63,2019-07-22 17:30:59.473,,44979,-0.10714285714275562,0.49825783972133963,0.5096473944606105,1.317073170731787,0.9616724738679174,1.6307960277290117,1.4947735191640197,1.2796167247389576,1.9676805726097022,,,,,,,,,,,,,,,,,,,,,,1.138501742160395,-0.2491289198606712,1.1654404470470376,-1.5304878048783372,0.03484320557496315,1.5308843750773768,1.707317073171019,0.6045296167249339,1.8111840452695165,0.4625435540072277,0.3554006968642627,0.5833148332463702,2.597560975610099,0.390243902439029,2.6267115040299593,1.2108013937283857,0.03571428571411441,1.2113280006912541,0.28571428571434276,2.170731707317398,2.189453995455114,0.5331010452962988,0.9250871080142475,1.0676998088930103
44980,40.77,1.39,3.28,25.11,12.31,-7.61,15.29,16.52,-10.27,-31.47,-4.71,18.81,-20.03,-6.24,-2.71,9.13,-20.59,3.81,-15.79,-17.91,-13.18,33.74,,,,,,,,,,,,,,,-0.17748513206818894,17.244678698293512,0.0,44980,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.67,2019-07-22 17:30:59.513,,44980,-0.10714285714275561,0.42682926829270323,0.44007137615163905,1.3170731707317804,0.9616724738679175,1.6307960277290063,1.4947735191640197,1.1724738675960245,1.8997481000884215,,,,,,,,,,,,,,,,,,,,,,1.06707317073176,-0.17770034843202367,1.0817682586988742,-1.5304878048783372,0.03484320557496315,1.5308843750773768,1.6716027874567017,0.533101045296299,1.7545519666082912,0.355400696864269,0.2482578397213168,0.4335223296610026,2.633275261324413,0.17595818815312447,2.639147568038075,1.2108013937283857,0.07142857142843184,1.2129064497606186,0.3571428571429792,2.099303135888757,2.129465819580258,0.5331010452962988,0.9608013937285649,1.0987884430984698
44981,40.76,1.41,3.32,25.1,12.25,-7.61,15.35,16.54,-10.26,-31.46,-4.61,18.81,-19.98,-6.24,-2.69,9.22,-20.57,3.85,-15.74,-17.87,-13.12,33.78,,,,,,,,,,,,,,,-0.3983986946806013,16.414920943112957,0.0,44981,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.71,2019-07-22 17:30:59.553,,44981,-0.1428571428570667,0.3928571428570936,0.41802499681134286,1.3571428571428696,1.0357142857146153,1.7072026289597984,1.5000000000001454,0.9999999999998982,1.8027756377320592,,,,,,,,,,,,,,,,,,,,,,0.9999999999998935,-0.10714285714275562,1.0057234171662208,-1.535714285714463,0.0,1.535714285714463,1.5714285714285774,0.46428571428572685,1.6385813924220753,0.32142857142866016,0.17857142857139047,0.3677010764638805,2.607142857142996,-0.035714285714729795,2.607387464063571,1.2500000000001266,0.07142857142843184,1.2520391530685544,0.4285714285716157,2.0357142857143105,2.0803379827444486,0.500000000000038,0.9642857142859822,1.086207594696366
44982,40.76,1.42,3.36,25.1,12.19,-7.61,15.41,16.56,-10.25,-31.46,-4.51,18.8,-19.93,-6.24,-2.67,9.3,-20.55,3.89,-15.68,-17.82,-13.06,33.81,,,,,,,,,,,,,,,-0.5545412508232914,15.827468004715143,0.0,44982,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.75,2019-07-22 17:30:59.593,,44982,-0.1428571428570667,0.2857142857141389,0.3194382824998046,1.3571428571428759,1.071428571428939,1.7291026338445574,1.464285714285828,0.8214285714282921,1.6789513247918424,,,,,,,,,,,,,,,,,,,,,,0.9285714285712587,-0.03571428571410807,0.9292579879468011,-1.5000000000001454,-0.03571428571431742,1.5004251098287178,1.4999999999999425,0.3571428571427682,1.5419309389229878,0.17857142857139047,0.10714285714274292,0.2082482819586693,2.607142857142993,-0.2500000000006344,2.619101731042925,1.250000000000114,0.10714285714275243,1.2545834335894113,0.5000000000002521,1.928571428571352,1.9923322401401824,0.5000000000000506,0.9642857142859806,1.0862075946963705
44983,40.75,1.43,3.39,25.1,12.13,-7.61,15.47,16.57,-10.25,-31.46,-4.4,18.78,-19.88,-6.23,-2.65,9.37,-20.53,3.93,-15.63,-17.78,-13.0,33.84,,,,,,,,,,,,,,,-0.7106838069659815,15.24001506631733,0.0,44983,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.79,2019-07-22 17:30:59.633,,44983,-0.14285714285709206,0.25000000000002454,0.2879377767249443,1.3571428571428694,1.178571428571276,1.7974613617372834,1.464285714285828,0.6428571428577264,1.5991866555173466,,,,,,,,,,,,,,,,,,,,,,0.8214285714289122,0.07142857142822884,0.8245283129013953,-1.5000000000001457,-0.03571428571431742,1.5004251098287182,1.392857142857593,0.2500000000004313,1.4151151968690157,0.1428571428572697,0.03571428571452678,0.1472537723436694,2.5714285714288816,-0.46428571428532084,2.613007103405999,1.250000000000114,0.10714285714275244,1.2545834335894113,0.5357142857143665,1.8214285714290086,1.8985762657150156,0.5000000000000506,1.035714285714211,1.1500887277217131
44984,40.74,1.44,3.42,25.11,12.07,-7.61,15.52,16.58,-10.24,-31.46,-4.3,18.75,-19.83,-6.23,-2.63,9.44,-20.51,3.97,-15.57,-17.73,-12.94,33.86,,,,,,,,,,,,,,,-0.8668263631086717,14.652562127919516,0.0,44984,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.83,2019-07-22 17:30:59.673,,44984,-0.14285714285709206,0.2142857142857063,0.25753937681882155,1.3571428571428696,1.2499999999999236,1.8450844790127419,1.464285714285828,0.4642857142861202,1.5361295119721288,,,,,,,,,,,,,,,,,,,,,,0.7500000000002773,0.17857142857118746,0.7709654694617463,-1.535714285714463,-0.03571428571431742,1.5361295119720757,1.285714285714647,0.17857142857179648,1.2980558460994263,0.03571428571431742,-0.03571428571412076,0.05050762722751632,2.535714285714561,-0.7142857142855492,2.6343976579873667,1.2500000000001266,0.10714285714275243,1.254583433589424,0.5357142857143664,1.7142857142860501,1.7960415658117959,0.5000000000000506,1.035714285714211,1.1500887277217131
44985,40.74,1.44,3.45,25.12,12.01,-7.62,15.57,16.58,-10.25,-31.46,-4.2,18.71,-19.78,-6.22,-2.6,9.5,-20.49,4.01,-15.52,-17.68,-12.89,33.87,,,,,,,,,,,,,,,-1.0229689192513618,14.065109189521703,0.0,44985,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.87,2019-07-22 17:30:59.713,,44985,-0.10714285714275561,0.14285714285706985,0.17857142857130925,1.3928571428571932,1.3214285714285583,1.9199542936736864,1.4285714285715043,0.2857142857145394,1.456862718169491,,,,,,,,,,,,,,,,,,,,,,0.6785714285716393,0.2857142857141334,0.7362688617175746,-1.5357142857144628,-0.03571428571431742,1.5361295119720755,1.2142857142860057,0.07142857142883786,1.216384740423621,-0.03571428571431742,-0.1428571428570667,0.14725377234342166,2.5000000000002434,-0.9285714285714537,2.666879243228018,1.2500000000001266,0.14285714285706985,1.258136782415013,0.5357142857143664,1.5000000000001457,1.5927930800700043,0.5000000000000506,1.035714285714211,1.1500887277217131
44986,40.73,1.45,3.47,25.14,11.95,-7.62,15.61,16.57,-10.25,-31.47,-4.1,18.67,-19.73,-6.21,-2.58,9.56,-20.47,4.06,-15.46,-17.62,-12.83,33.87,,,,,,,,,,,,,,,-1.099967419057482,13.900660579977085,0.0,44986,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.91,2019-07-22 17:30:59.753,,44986,-0.1428571428570667,0.10714285714275165,0.17857142857130434,1.3928571428571932,1.3571428571428694,1.9447076271517563,1.3928571428571934,0.10714285714295861,1.3969719439720545,,,,,,,,,,,,,,,,,,,,,,0.607142857143003,0.3571428571427682,0.7043958186899385,-1.5357142857144628,-0.03571428571431742,1.5361295119720755,1.1071428571430535,-0.07142857142843184,1.109444611929406,-0.10714285714295227,-0.17857142857139047,0.208248281958777,2.500000000000242,-1.1071428571430597,2.734184577917904,1.2500000000001266,0.1785714285713873,1.2626906806903828,0.5357142857143664,1.321428571428552,1.4258903412626645,0.5000000000000506,1.035714285714211,1.1500887277217131
44987,40.73,1.45,3.49,25.16,11.88,-7.62,15.65,16.57,-10.26,-31.48,-4.0,18.61,-19.68,-6.21,-2.56,9.61,-20.45,4.1,-15.41,-17.56,-12.77,33.87,,,,,,,,,,,,,,,-1.1769659188636021,13.73621197043247,0.0,44987,34423d10-a943-11e9-91d9-d9b73afcfe6a,20190722.Hammarby-IFElfsborg,1,1799.95,2019-07-22 17:30:59.793,,44987,-0.10714285714275561,0.10714285714275165,0.1515228816826852,1.3928571428571932,1.464285714285828,2.0209363358279897,1.3928571428571932,-0.10714285714295861,1.396971943972054,,,,,,,,,,,,,,,,,,,,,,0.5357142857143664,0.46428571428572685,0.7089083300457552,-1.5357142857144692,-0.07142857142863485,1.537374517859535,1.0000000000000948,-0.1428571428570667,1.0101525445522939,-0.1428571428572697,-0.2500000000000253,0.2879377767250331,2.4285714285716073,-1.2857142857146406,2.7479120088105162,1.250000000000114,0.17857142857139047,1.2626906806903708,0.5000000000000491,1.142857142856965,1.247446371183641,0.5000000000000506,1.035714285714211,1.1500887277217131
